"country","admin1","admin2","cluster_id","rain_annual_mean_50km","rain_july_25km","rain_seasonality_sd_10km","temp_may_25km","temp_oct_10km","temp_seasonality_sd_10km","temp_peak_month_25km","ndvi_april_50km","ndvi_november_25km","ndvi_december_25km","human_modification_index","grassland_fraction_50km","built_surface_nonres_10km","pop_density_cropland_10km","malaria_effective_treatment","malaria_pf_repro_number","prev_women_iron","n_women_iron","ndef_women_iron","var_women_iron","prev_women_vitA","n_women_vitA","ndef_women_vitA","var_women_vitA","prev_women_b12","n_women_b12","ndef_women_b12","var_women_b12","prev_women_folate","n_women_folate","ndef_women_folate","var_women_folate","prev_women_zinc","n_women_zinc","ndef_women_zinc","var_women_zinc","prev_child_iron","n_child_iron","ndef_child_iron","var_child_iron","prev_child_vitA","n_child_vitA","ndef_child_vitA","var_child_vitA","prev_child_zinc","n_child_zinc","ndef_child_zinc","var_child_zinc"
"Malawi","Dedza","TA Kaphuka","245",0.0786050700506819,0.00357115955557674,0.109095204337939,14.0268471240997,18.4737334251404,2.65613745804574,11,0.342197934786479,0.153177198022604,0.108739404007792,0.452983260154724,0.100288252159872,0.0875861991662532,2.55733409523964,0.45771186314953,1.82394712948151,0,6,0,0,0.166666666666667,6,1,0.0231481481481482,0,6,0,0,0.166666666666667,6,1,0.0231481481481482,0.333333333333333,6,2,0.037037037037037,0.1,10,1,0.009,0.1,10,1,0.009,0.5,10,5,0.025
"Malawi","Dedza","TA Pemba","829",0.0795287427108357,0.00313967675901949,0.108585729981694,13.0645785331726,17.3416169484456,2.86450312045084,12,0.315935111045837,0.121973786503077,0.110443457961082,0.395152002573013,0.11680186362764,0.0742743797600269,2.64097746213277,0.456746546780486,2.0163787868782,0,8,0,0,0,8,0,0,0,9,0,0,0,9,0,0,0.666666666666667,9,6,0.0246913580246914,0,16,0,0,0.125,16,2,0.0068359375,0.6875,16,11,0.013427734375
"Malawi","Dedza","TA Tambala","511",0.0793880311977975,0.00371498715442916,0.110775632503414,14.2793633143107,19.7924671173096,2.43957204126712,11,0.360007692467083,0.160952225327492,0.108621706565221,0.384466856718063,0.0840207972734368,0.0155833186581731,1.88566291332245,0.45764872096148,1.7939897669063,0,10,0,0,0.1,10,1,0.009,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0.818181818181818,11,9,0.0135236664162284,0,18,0,0,0.166666666666667,18,3,0.00771604938271605,0.777777777777778,18,14,0.00960219478737997
"Malawi","Dowa","SC Kayembe","836",0.0722501441701659,0,0.095288381892174,14.1863780021667,18.5597615242004,2.81877927071741,11,0.267459814365094,0.121108748018742,0.103365069255233,0.464748024940491,0.851365167330155,0.111474642995745,1.84595796465874,0.457367700734355,2.9379146944076,0,6,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0.428571428571429,7,3,0.0349854227405248,0.125,8,1,0.013671875,0.125,8,1,0.013671875,0.125,8,1,0.013671875
"Malawi","Dowa","SC Mkukula","670",0.0740530649144646,1.22750986254865e-17,0.111581804658852,14.3568954467773,18.9162406921387,2.6612906922678,11,0.341627903282642,0.140259976188342,0.100149552027384,0.482074469327927,0.240522185950081,3.7723722346127,2.78987544775009,0.458098668419229,2.11818839939485,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0.0909090909090909,11,1,0.00751314800901578,0.0909090909090909,11,1,0.00751314800901578,0.272727272727273,11,3,0.0180315552216379,0,9,0,0,0,9,0,0,0.555555555555556,9,5,0.0274348422496571
"Malawi","Dowa","SC Mponela","498",0.0726764532041808,0,0.0978554925851324,14.4231548309326,17.9869976043701,2.4693624786638,11,0.319826470179991,0.136343737443288,0.100090672572454,0.527542531490326,0.434494955606947,0.343478500843048,2.82385516166687,0.458079340684585,2.36803849980434,0.111111111111111,9,1,0.0109739368998628,0,10,0,0,0,9,0,0,0,9,0,0,0.8,10,8,0.016,0.142857142857143,7,1,0.0174927113702624,0,7,0,0,0.714285714285714,7,5,0.0291545189504373
"Malawi","Dowa","TA Dzoole","238",0.0728796840999383,0,0.0984342328533919,14.4231548309326,18.2797756195068,2.5545769071057,11,0.307496026158333,0.136343737443288,0.100090672572454,0.498445749282837,0.558913593223468,0.22881817445159,2.31736862659454,0.457959800021319,2.61693152639159,0.125,8,1,0.013671875,0,8,0,0,0.125,8,1,0.013671875,0.375,8,3,0.029296875,0.125,8,1,0.013671875,0,3,0,0,0,3,0,0,0.333333333333333,3,1,0.0740740740740741
"Malawi","Karonga","Karonga Town","309",0.14216372989167,0.0183539272596439,0.154409472550897,20.1119486490885,22.4989166259766,2.19035704199977,12,0.276941982182589,0.146173618733883,0.134428307414055,0.642809212207794,0.467707272998494,0.104486152529716,0.967061400413513,0.461065884590383,2.09681704066188,0.166666666666667,12,2,0.0115740740740741,0,12,0,0,0.0833333333333333,12,1,0.00636574074074074,0.416666666666667,12,5,0.0202546296296296,1,12,12,0,0,11,0,0,0.0909090909090909,11,1,0.00751314800901578,0.636363636363636,11,7,0.0210368144252442
"Malawi","Karonga","TA Kilupula","361",0.149773591078378,0.0184357324615121,0.154409472550897,20.3983154296875,22.6318511962891,2.03941566391967,12,0.262120377272367,0.129602823406458,0.11710462346673,0.391939491033554,0.318375129883333,0.0534253865480423,1.37109386920929,0.461387272267736,2.16003744630783,0,3,0,0,0,5,0,0,0,5,0,0,0.2,5,1,0.032,1,5,5,0,0,7,0,0,0,7,0,0,0.714285714285714,7,5,0.0291545189504373
"Malawi","Karonga","TA Kilupula","459",0.149374208603562,0.0197238735854626,0.14430793646953,21.030704498291,23.6757996877034,1.51959230122703,2,0.262120377272367,0.126416273415089,0.11735429863135,0.391939491033554,0.21819521052564,0.0386423170566559,1.37109386920929,0.461561984922534,1.98365482232307,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0.666666666666667,6,4,0.037037037037037,0.0833333333333333,12,1,0.00636574074074074,0.0833333333333333,12,1,0.00636574074074074,0.833333333333333,12,10,0.0115740740740741
"Malawi","Karonga","TA Kyungu","388",0.14216372989167,0.0184357324615121,0.153220442887157,20.6545157432556,23.350793838501,1.64831345500998,12,0.276941982182589,0.132739592343569,0.120608104392886,0.264538556337357,0.415022632199936,0.0827829986810684,1.1690776348114,0.461207706319834,2.04273912461071,0,8,0,0,0,8,0,0,0,8,0,0,0.285714285714286,7,2,0.0291545189504373,0.125,8,1,0.013671875,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0.181818181818182,11,2,0.0135236664162284
"Malawi","Karonga","TA Kyungu","507",0.145727401371495,0.0184357324615121,0.153220442887157,20.6545157432556,23.350793838501,1.64831345500998,12,0.266509141434323,0.132739592343569,0.120608104392886,0.264538556337357,0.398834344200152,0.0827829986810684,1.1690776348114,0.46182807183937,1.84459142534317,0.285714285714286,7,2,0.0291545189504373,0,7,0,0,0,7,0,0,0.571428571428571,7,4,0.0349854227405248,0.857142857142857,7,6,0.0174927113702624,0.142857142857143,14,2,0.0087463556851312,0.0714285714285714,14,1,0.00473760932944606,0.857142857142857,14,12,0.0087463556851312
"Malawi","Karonga","TA Kyungu","830",0.131030104968793,0.0151553601026535,0.13886618175761,19.727135181427,22.6465764045715,1.8130794761308,12,0.276551596820354,0.148100966587663,0.146543260663748,0.264538556337357,0.553406241143359,0.0590750866103917,1.05270212888718,0.460657879350637,2.02876723934686,0,6,0,0,0,7,0,0,0,7,0,0,0.142857142857143,7,1,0.0174927113702624,0.142857142857143,7,1,0.0174927113702624,0.0555555555555556,18,1,0.00291495198902606,0.222222222222222,18,4,0.00960219478737997,0.111111111111111,18,2,0.00548696844993141
"Malawi","Karonga","TA Wasambo","178",0.120384988775229,0.00457949191331863,0.10508292846721,18.0056986808777,20.4148659706116,1.60339136287127,12,0.221839662927848,0.139545772224665,0.122916450724006,0.458726972341537,0.479953703225967,0.0117951559368521,1.68107414245605,0.461647199156508,1.87837102406846,0.166666666666667,6,1,0.0231481481481482,0,6,0,0,0,6,0,0,0.333333333333333,6,2,0.037037037037037,0.833333333333333,6,5,0.0231481481481481,0.0666666666666667,15,1,0.00414814814814815,0.133333333333333,15,2,0.0077037037037037,0.733333333333333,15,11,0.013037037037037
"Malawi","Kasungu","SC Kawamba","315",0.0795363493113785,0,0.109534963748397,13.9925858179728,18.4062061309814,3.04311735138188,11,0.267934874941905,0.140734637777011,0.123185321688652,0.421438813209534,1.09150408292418,0.0745049640536308,1.15225255489349,0.457056515899406,3.17166699470141,0,7,0,0,0,9,0,0,0.222222222222222,9,2,0.0192043895747599,0.111111111111111,9,1,0.0109739368998628,0.555555555555556,9,5,0.0274348422496571,0.142857142857143,14,2,0.0087463556851312,0,14,0,0,0.571428571428571,14,8,0.0174927113702624
"Malawi","Kasungu","TA Kaluluma","223",0.0955910847209856,0,0.133514589488253,14.4412924448649,18.5578079223633,2.83287392933475,12,0.296216332099654,0.173233404755592,0.130633639792601,0.494100719690323,0.691854560060427,0.0620271228253841,1.45074248313904,0.457660342810545,4.04425234070001,0,10,0,0,0,10,0,0,0.1,10,1,0.009,0,10,0,0,0.4,10,4,0.024,0.125,8,1,0.013671875,0,8,0,0,0.375,8,3,0.029296875
"Malawi","Kasungu","TA Mwase","822",0.0888085321730148,0,0.10560504037207,14.2087755203247,18.8287296295166,3.02670213731472,12,0.29831161063451,0.144698888063431,0.115343434115251,0.421686142683029,1.01544345940319,0.0544572882354259,1.39987742900848,0.458034342291433,3.51469251092214,0.166666666666667,6,1,0.0231481481481482,0,7,0,0,0,7,0,0,0.142857142857143,7,1,0.0174927113702624,0.571428571428571,7,4,0.0349854227405248,0.111111111111111,9,1,0.0109739368998628,0.111111111111111,9,1,0.0109739368998628,0.666666666666667,9,6,0.0246913580246914
"Malawi","Kasungu","TA Santhe","772",0.0764131322239336,0,0.0965167971981715,14.0370728174845,18.3431911468506,3.01010906541676,11,0.257046742872758,0.120131788154443,0.1137909963727,0.473938882350922,0.957658133085053,0.0167888309806585,1.27379429340363,0.457328360801177,2.90377142788493,0.125,8,1,0.013671875,0.1,10,1,0.009,0,9,0,0,0,9,0,0,0.5,10,5,0.025,0,10,0,0,0.1,10,1,0.009,0.4,10,4,0.024
"Malawi","Lilongwe","Lilongwe City","777",0.0770590908830469,0.000682525783001138,0.0981896190159543,14.0294739405314,19.2078609466553,2.80424850599501,12,0.299588769674301,0.127023068567117,0.104348455866178,0.696113765239716,0.166935485511971,14.8855724334717,,0.45899844286657,1.61455781699867,0,2,0,0,0.25,4,1,0.046875,0,4,0,0,0,4,0,0,1,4,4,0,0.4,10,4,0.024,0.2,10,2,0.016,0.7,10,7,0.021
"Malawi","Lilongwe","TA Chiseka","517",0.0803910026371364,0.00108561550344651,0.0983399161550577,13.8763208389282,18.4951076507568,3.03323920363595,12,0.283507564415534,0.136150203645229,0.114145124951998,0.301283717155457,0.224759724487548,1.92643225193024,3.13307881355286,0.458052246789644,1.72392965850427,0.125,8,1,0.013671875,0,9,0,0,0,9,0,0,0.333333333333333,9,3,0.0246913580246914,0.777777777777778,9,7,0.0192043895747599,0,13,0,0,0,13,0,0,0.833333333333333,12,10,0.0115740740740741
"Malawi","Lilongwe","TA Kabudula","369",0.0742141077590055,3.08365229240314e-18,0.0964302037426814,14.2224814891815,18.7286849021912,2.83615014553813,12,0.265007867262914,0.110254691913724,0.102684963494539,0.344967424869537,0.586993615542357,0.282783213071525,2.33546525239944,0.45778859313929,2.34578620045432,0,8,0,0,0,10,0,0,0,9,0,0,0.125,8,1,0.013671875,0.875,8,7,0.013671875,0.25,8,2,0.0234375,0,8,0,0,0.428571428571429,7,3,0.0349854227405248
"Malawi","Lilongwe","TA Khongoni","294",0.0784671227953274,0.000289473954277738,0.103151902723329,14.1132907867432,19.1231994628906,2.92592838902084,12,0.267594416033138,0.112469874322414,0.111970650653044,0.403895944356918,0.546532618206701,0.0593708381056786,2.35977602005005,0.45802647409976,2.20023229653759,0,6,0,0,0,7,0,0,0.166666666666667,6,1,0.0231481481481482,0.166666666666667,6,1,0.0231481481481482,0.285714285714286,7,2,0.0291545189504373,0,8,0,0,0,8,0,0,0.375,8,3,0.029296875
"Malawi","Machinga","TA Kawinga","410",0.144062477954625,0.12989256468912,0.151962938932503,17.9669698079427,21.8535861968994,2.67591782078632,12,0.349934930602709,0.144890104730924,0.149603960414728,0.41949599981308,0.0715052649195053,0.274090707302094,2.61690020561218,0.458886068603767,3.14807898048702,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0.75,8,6,0.0234375,0.0555555555555556,18,1,0.00291495198902606,0.277777777777778,18,5,0.0111454046639232,0.388888888888889,18,7,0.0132030178326475
"Malawi","Mangochi","SC Chowe","344",0.122353551829292,0.0940527133643627,0.113054106765675,17.1371714274089,23.4304618835449,2.86731411185201,12,0.365810301441413,0.150195762515068,0.163604741295179,0.465554773807526,0.105256818321464,0.0793143138289452,,0.459381215506349,3.36206759616868,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0.375,8,3,0.029296875,0,10,0,0,0,10,0,0,0.9,10,9,0.009
"Malawi","Mangochi","TA Mponda","234",0.110711922379172,0.0960311740636826,0.110783113246057,17.7682046890259,23.2672576904297,2.5462612194777,11,0.382651507854462,0.155944831669331,0.20831360667944,0.488149911165237,0.168309429060467,0.970882892608643,2.31470203399658,0.461772646033342,2.44479110858136,0.8,5,4,0.032,0,5,0,0,0,5,0,0,0.2,5,1,0.032,0.6,5,3,0.048,0.142857142857143,7,1,0.0174927113702624,0.142857142857143,7,1,0.0174927113702624,0.857142857142857,7,6,0.0174927113702624
"Malawi","Mangochi","TA Nankumba","23",0.100815949398869,0.0599286709912121,0.12368635551099,20.7645936012268,23.9117097854614,1.7520279997197,11,0.375983852606553,0.124995989724994,0.163425762206316,0.405597180128098,0.127341292912377,0.223144170944579,1.317422747612,0.460265928557073,2.11586574553664,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0,11,0,0,0.545454545454545,11,6,0.0225394440270473,0.363636363636364,11,4,0.0210368144252442,0,17,0,0,0.470588235294118,17,8,0.0146549969468756,0.3125,16,5,0.013427734375
"Malawi","Mchinji","SC Dambe","736",0.076992841118479,2.80085506080048e-18,0.103939070965706,14.1986182530721,18.645866394043,3.00362514119994,12,0.2545887991786,0.116870515048504,0.124310140808423,0.439053863286972,0.810495259390627,0,1.81716513633728,0.457076370934173,2.47335806837851,0,12,0,0,0.0833333333333333,12,1,0.00636574074074074,0,12,0,0,0.0833333333333333,12,1,0.00636574074074074,1,12,12,0,0.0476190476190476,21,1,0.00215959399632869,0.238095238095238,21,5,0.00863837598531476,0.857142857142857,21,18,0.00583090379008747
"Malawi","Mchinji","SC Mduwa","435",0.0760204781264082,3.64326841112882e-18,0.0994471888757455,14.2554662227631,18.8760251998901,2.95027480938445,12,0.254221213360627,0.112990124151111,0.121122507378459,0.422105550765991,0.757029980304034,0.0249089351855218,2.04937595129013,0.457143134237643,2.41783863555533,0,6,0,0,0,6,0,0,0.166666666666667,6,1,0.0231481481481482,0.166666666666667,6,1,0.0231481481481482,0.5,6,3,0.0416666666666667,0,14,0,0,0.142857142857143,14,2,0.0087463556851312,0.714285714285714,14,10,0.0145772594752187
"Malawi","Mchinji","TA Mlonyeni","5",0.0843125447121565,0.000773519655922433,0.105989614719394,14.2173824310303,18.9688749313354,2.92131070587637,12,0.266225595559393,0.118725571781397,0.14196502417326,0.510862469673157,0.624263737386098,0.0239743823185563,2.41178297996521,0.457205038448289,2.00004722570948,0.111111111111111,9,1,0.0109739368998628,0,9,0,0,0.111111111111111,9,1,0.0109739368998628,0,9,0,0,0.777777777777778,9,7,0.0192043895747599,0,12,0,0,0,12,0,0,0.454545454545455,11,5,0.0225394440270473
"Malawi","Mchinji","TA Zulu","271",0.0824199001335728,7.32825029977778e-18,0.0991844418747642,14.242538134257,18.9114665985107,3.06764510149411,12,0.260144170787599,0.119311759869258,0.136583998799324,0.460621029138565,0.707589890921225,0.0198854301124811,2.26053261756897,0.457954038945694,2.07342169632363,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0.375,8,3,0.029296875,0.0833333333333333,12,1,0.00636574074074074,0.166666666666667,12,2,0.0115740740740741,0.727272727272727,11,8,0.0180315552216379
"Malawi","Mulanje","SC Juma","276",0.111781400911964,0.0160396968324979,0.167956043943574,15.7888348897298,21.1262874603271,2.82753752132452,12,0.30450882590734,0.122863752146562,0.113536315659682,0.536033630371094,0.117916914398589,0.149281859397888,3.56604671478271,0.45962108914304,1.80441166277833,0.333333333333333,3,1,0.0740740740740741,0,4,0,0,0,5,0,0,0.4,5,2,0.048,0.8,5,4,0.032,0.142857142857143,14,2,0.0087463556851312,0.142857142857143,14,2,0.0087463556851312,0.928571428571429,14,13,0.00473760932944606
"Malawi","Mulanje","TA Mabuka","194",0.117300147002485,0.0202498156577349,0.199637836630469,15.3979430198669,19.5799026489258,2.55988484509807,11,0.336129628121853,0.161143817007542,0.181319676339626,0.537439465522766,0.0611561034479082,1.16824293136597,4.48116874694824,0.468208239579857,1.70741306073964,0.1,10,1,0.009,0,10,0,0,0,10,0,0,0.3,10,3,0.021,0.7,10,7,0.021,0,7,0,0,0,7,0,0,0.714285714285714,7,5,0.0291545189504373
"Malawi","Mulanje","TA Mabuka","96",0.115823400763717,0.0201735223333041,0.170914650274934,15.3979430198669,21.7144584655762,2.85283724530073,11,0.327359866350889,0.161143817007542,0.181319676339626,0.537439465522766,0.0840742366001996,0.407084345817566,4.29099893569946,0.455345239381518,1.68542877678019,0,11,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0.166666666666667,12,2,0.0115740740740741,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0.363636363636364,11,4,0.0210368144252442
"Malawi","Mwanza","Majete Game Reserve - Mwanza","720",0.0998952075534852,0.00974032958038151,0.159014173565464,17.9022808074951,23.8736624717712,2.98887239941337,11,0.367417324673046,0.160352058708668,0.20832346752286,0.402115553617477,0.0236484313582641,0.055330709903501,1.4047224521637,0.458589516295648,2.35034710033324,0.0909090909090909,11,1,0.00751314800901578,0,11,0,0,0.181818181818182,11,2,0.0135236664162284,0,11,0,0,1,11,11,0,0,11,0,0,0.0909090909090909,11,1,0.00751314800901578,0.6,10,6,0.024
"Malawi","Mwanza","TA Nthache","74",0.0998184702051731,0.00833849888294935,0.16121306172608,17.5342206954956,23.3282718658447,2.91117421421989,12,0.38304927572608,0.168379286924998,0.214058642586072,0.347197592258453,0.0184875263200099,0.0582569174002856,1.73725128173828,0.458487269237364,2.36767209987556,0.111111111111111,9,1,0.0109739368998628,0.1,10,1,0.009,0.1,10,1,0.009,0.2,10,2,0.016,0.8,10,8,0.016,0,5,0,0,0,5,0,0,0.5,6,3,0.0416666666666667
"Malawi","Mzimba","Mzimba Boma","676",0.106060570224275,0,0.109313872947213,14.7802033424377,18.3272876739502,1.94860678009488,11,0.267362040068422,0.214450493454933,0.145404994487762,0.682108700275421,0.311059387472936,0.222557760775089,1.16106253862381,0.457454240589473,2.35305981301239,0.125,8,1,0.013671875,0,8,0,0,0,8,0,0,0,8,0,0,0.625,8,5,0.029296875,0.333333333333333,6,2,0.037037037037037,0.166666666666667,6,1,0.0231481481481482,0.666666666666667,6,4,0.037037037037037
"Malawi","Mzimba","Mzuzu City","37",0.116566574294969,0.00138286361470819,0.125814669714799,15.0599374771118,18.1269035339355,2.0806523879444,12,0.253722676864037,0.286329954862595,0.256438873708248,0.543639481067657,0.175621263321859,1.76906031370163,1.00297257304192,0.457194637178834,1.43724272073341,0.571428571428571,7,4,0.0349854227405248,0,7,0,0,0,7,0,0,0.571428571428571,7,4,0.0349854227405248,0.857142857142857,7,6,0.0174927113702624,0.333333333333333,3,1,0.0740740740740741,0,3,0,0,1,3,3,0
"Malawi","Mzimba","Mzuzu City","387",0.116566574294969,0.00138286361470819,0.122392737720949,15.0599374771118,17.8496875762939,2.12212201471618,12,0.253722676864037,0.286329954862595,0.256438873708248,0.543639481067657,0.180794955489662,1.83615481853485,0.950215518474579,0.457166161186051,1.435635073102,0.4,5,2,0.048,0,6,0,0,0,6,0,0,0.333333333333333,6,2,0.037037037037037,0.666666666666667,6,4,0.037037037037037,0.142857142857143,7,1,0.0174927113702624,0,7,0,0,0.285714285714286,7,2,0.0291545189504373
"Malawi","Mzimba","TA Chindi","18",0.100559373379257,0,0.102651455213034,15.0325088500977,19.0465526580811,1.98595423975778,11,0.267037376761436,0.173556879162788,0.138346130649249,0.503087401390076,0.485651752578863,0,1.02111554145813,0.456754086489107,2.44830582998176,0.142857142857143,7,1,0.0174927113702624,0,8,0,0,0.125,8,1,0.013671875,0,8,0,0,0.75,8,6,0.0234375,0.25,12,3,0.015625,0,12,0,0,0.25,12,3,0.015625
"Malawi","Mzimba","TA Chindi","6",0.100843740174342,0,0.126443131253271,15.1307042439779,19.6512012481689,2.33719727683764,11,0.270619578659534,0.157641515135765,0.14126584927241,0.503087401390076,0.64854547888459,0,0.89460414648056,0.457327806212679,3.07507605600323,0.333333333333333,9,3,0.0246913580246914,0,9,0,0,0,9,0,0,0,9,0,0,0.888888888888889,9,8,0.0109739368998628,0.0769230769230769,13,1,0.0054619936276741,0,13,0,0,0.615384615384615,13,8,0.0182066454255803
"Malawi","Mzimba","TA M'Mbelwa","464",0.095358539598601,0,0.106286787744036,14.2213246027629,18.0567760467529,2.33497987614044,11,0.274391634596719,0.200645789504051,0.137732523183028,0.609715282917023,0.4754153558802,0.053973350673914,1.26600503921509,0.512430753168548,3.10338810310566,0.125,8,1,0.013671875,0,8,0,0,0.125,8,1,0.013671875,0.125,8,1,0.013671875,0.375,8,3,0.029296875,0.105263157894737,19,2,0.00495699081498761,0.105263157894737,19,2,0.00495699081498761,0.333333333333333,18,6,0.0123456790123457
"Malawi","Mzimba","TA Mabulabo","270",0.105603429276622,0,0.133514589488253,14.7176475524902,18.5578079223633,2.83287392933475,12,0.330804092188676,0.197396725416183,0.152144069472949,0.450649052858353,0.693412137346961,0.0620271228253841,1.45074248313904,0.457447836734838,3.89734062771159,0,5,0,0,0,5,0,0,0.166666666666667,6,1,0.0231481481481482,0,6,0,0,1,6,6,0,0,18,0,0,0.111111111111111,18,2,0.00548696844993141,0.888888888888889,18,16,0.00548696844993142
"Malawi","Mzimba","TA Mtwalo","420",0.102455652255079,0.00046122419492652,0.0992869485371139,14.5416669845581,18.8452892303467,2.17480555835496,11,0.258693364759286,0.226758773128192,0.1916906585296,0.491879969835281,0.320448448939589,0.162916630506516,1.10415315628052,0.458219150157479,1.63436174077255,0.181818181818182,11,2,0.0135236664162284,0,12,0,0,0,12,0,0,0.25,12,3,0.015625,0.166666666666667,12,2,0.0115740740740741,0.142857142857143,14,2,0.0087463556851312,0,14,0,0,0.142857142857143,14,2,0.0087463556851312
"Malawi","Neno","TA Ngozi","195",0.104351984538759,0.0104119312018156,0.156141913384143,17.4788446426392,21.8838634490967,2.73506221730714,11,0.343452349305153,0.149704352021217,0.187259785830975,0.336198627948761,0.0570062647504637,0.306507676839828,1.15182018280029,0.457422822317953,2.22208276503573,0,6,0,0,0,6,0,0,0,6,0,0,0.166666666666667,6,1,0.0231481481481482,0.666666666666667,6,4,0.037037037037037,0.125,8,1,0.013671875,0.125,8,1,0.013671875,0.888888888888889,9,8,0.0109739368998628
"Malawi","Neno","TA Ngozi","782",0.105775644921232,0.00985955912619829,0.156141913384143,15.9826788902283,21.8838634490967,2.73506221730714,12,0.334780380129814,0.158273532986641,0.191984638571739,0.336198627948761,0.0634110564036693,0.306507676839828,1.15182018280029,0.457165034945489,2.18901673719242,0.111111111111111,9,1,0.0109739368998628,0,9,0,0,0.111111111111111,9,1,0.0109739368998628,0.111111111111111,9,1,0.0109739368998628,0.888888888888889,9,8,0.0109739368998628,0.25,8,2,0.0234375,0,8,0,0,0.75,8,6,0.0234375
"Malawi","Neno","TA Symon","282",0.105068408798182,0.0133977811783552,0.138235380347828,17.1614837646484,23.2933101654053,3.1200678642192,12,0.329025199015935,0.144877562920252,0.185024097561836,0.566225469112396,0.0645736832638295,0.300430208444595,1.50327455997467,0.459714840624032,2.00364545230157,0.125,8,1,0.013671875,0,8,0,0,0,9,0,0,0.444444444444444,9,4,0.0274348422496571,0.444444444444444,9,4,0.0274348422496571,0.142857142857143,7,1,0.0174927113702624,0,7,0,0,0.428571428571429,7,3,0.0349854227405248
"Malawi","Nkhata Bay","Lake Malawi","227",0.160328047542209,0.00385743655109157,0.130416473791828,21.5323015848796,21.8011054992676,1.98521925192704,1,0.234655727233206,0.211538299918175,0.219745494425297,0.335951821878552,0.0731584017051393,0.00969525147229433,1.68089735507965,0.461747798095963,1.81520364152576,0.25,12,3,0.015625,0,12,0,0,0,12,0,0,0.4,10,4,0.024,0.416666666666667,12,5,0.0202546296296296,0.166666666666667,6,1,0.0231481481481482,0.166666666666667,6,1,0.0231481481481482,0,6,0,0
"Malawi","Nkhata Bay","Lake Malawi","342",0.160794456547245,0.00394852849422023,0.136896268713189,20.4780693054199,22.2605333328247,1.75114392033277,1,0.238424452021718,0.211538299918175,0.219745494425297,0.335951821878552,0.0704988576909192,0.00661068339832127,1.68089735507965,0.460368789851058,2.03719973125807,0,7,0,0,0,7,0,0,0,7,0,0,0.142857142857143,7,1,0.0174927113702624,0.857142857142857,7,6,0.0174927113702624,0.0714285714285714,14,1,0.00473760932944606,0,14,0,0,0.785714285714286,14,11,0.0120262390670554
"Malawi","Nkhata Bay","Lake Malawi","641",0.127065598775949,0.00119082618039101,0.11937533367428,17.4626266956329,19.9620037078857,1.7096393156152,12,0.21927338432182,0.193175114691257,0.172225400805473,0.335951821878552,0.0854332519647716,0.474998391462577,0.840034445126851,0.461946636925348,1.50537341717254,0,4,0,0,0,4,0,0,0,4,0,0,0.5,4,2,0.0625,1,4,4,0,0.0769230769230769,13,1,0.0054619936276741,0,13,0,0,0.384615384615385,13,5,0.0182066454255803
"Malawi","Nkhata Bay","SC Malanda","531",0.149045355863737,0.00595457199960947,0.164012430375028,19.9098825454712,21.8039259910583,1.53764434416326,11,0.250932650268078,0.200214585289359,0.197299659252167,0.225133344531059,0.0527127336146969,0.0012430073984433,0.665557622909546,0.460539681444735,2.7254413481181,0.2,5,1,0.032,0,5,0,0,0,5,0,0,0.2,5,1,0.032,0.4,5,2,0.048,0,7,0,0,0,7,0,0,0.428571428571429,7,3,0.0349854227405248
"Malawi","Nkhata Bay","TA Fukamapiri","571",0.142976736463901,0.00595457199960947,0.164012430375028,17.4226188659668,20.1735363006592,1.89802878213315,12,0.256229897791689,0.280279994010925,0.269051797688007,0.20122167468071,0.0637589239878453,0.000567071430850774,0.665557622909546,0.459599274086083,3.25263609810675,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,1,5,5,0,0,12,0,0,0,12,0,0,0.75,12,9,0.015625
"Malawi","Nkhata Bay","TA Kabunduli","185",0.117428177691741,0.00263235232948015,0.130416473791828,15.4188496271769,18.4041194915771,2.06149993929349,12,0.263190308442483,0.289250378807386,0.259406114617984,0.124529436230659,0.139393495877141,1.70196580886841,1.05572962760925,0.459611280929009,1.90946656546809,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,1,3,3,0,0.117647058823529,17,2,0.00610624872786485,0.294117647058824,17,5,0.0122124974557297,0.818181818181818,11,9,0.0135236664162284
"Malawi","Nkhata Bay","TA Timbiri","205",0.135987927255175,0.00138205464463681,0.130416473791828,17.6272482872009,20.1026124954224,1.93526410461484,12,0.262958334551917,0.279395081102848,0.272078454494476,0.177777469158173,0.0894906263357447,0.855830530170351,1.36831349134445,0.459789129783915,2.02726769563183,0,6,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0.428571428571429,7,3,0.0349854227405248,0,12,0,0,0.0833333333333333,12,1,0.00636574074074074,0.916666666666667,12,11,0.00636574074074074
